year,month,day,EGP,USD
2004,9,9,1,6.195
2004,9,10,1,6.2349
2004,9,11,1,6.2349
2004,9,12,1,6.225
2004,9,13,1,6.195
2004,9,14,1,6.1749
2004,9,15,1,6.195
2004,9,16,1,6.1825
2004,9,17,1,6.2175
2004,9,18,1,6.2175
2004,9,19,1,6.225
2004,9,20,1,6.1815
2004,9,21,1,6.2299
2004,9,22,1,6.195
2004,9,23,1,6.195
2004,9,24,1,6.22
2004,9,25,1,6.22
2004,9,26,1,6.235
2004,9,27,1,6.235
2004,9,28,1,6.1887
2004,9,29,1,6.2325
2004,9,30,1,6.2325
2004,10,1,1,6.235
2004,10,2,1,6.235
2004,10,3,1,6.2425
2004,10,4,1,6.2302
2004,10,5,1,6.225
2004,10,6,1,6.225
2004,10,7,1,6.235
2004,10,8,1,6.235
2004,10,9,1,6.235
2004,10,10,1,6.2363
2004,10,11,1,6.2477
2004,10,12,1,6.2375
2004,10,13,1,6.2438
2004,10,14,1,6.2263
2004,10,15,1,6.2462
2004,10,16,1,6.2462
2004,10,17,1,6.24
2004,10,18,1,6.185
2004,10,19,1,6.1825
2004,10,20,1,6.1815
2004,10,21,1,6.1728
2004,10,22,1,6.2547
2004,10,23,1,6.2547
2004,10,24,1,6.2375
2004,10,25,1,6.1837
2004,10,26,1,6.2438
2004,10,27,1,6.25
2004,10,28,1,6.19
2004,10,29,1,6.23
2004,10,30,1,6.23
2004,10,31,1,6.2425
2004,11,1,1,6.2125
2004,11,2,1,6.2425
2004,11,3,1,6.2565
2004,11,4,1,6.205
2004,11,5,1,6.215
2004,11,6,1,6.215
2004,11,7,1,6.23
2004,11,8,1,6.2375
2004,11,9,1,6.1799
2004,11,10,1,6.215
2004,11,11,1,6.2525
2004,11,12,1,6.195
2004,11,13,1,6.195
2004,11,14,1,6.195
2004,11,15,1,6.195
2004,11,16,1,6.1825
2004,11,17,1,6.2447
2004,11,18,1,6.245
2004,11,19,1,6.215
2004,11,20,1,6.215
2004,11,21,1,6.215
2004,11,22,1,6.2447
2004,11,23,1,6.2498
2004,11,24,1,6.2197
2004,11,25,1,6.215
2004,11,26,1,6.24
2004,11,27,1,6.24
2004,11,28,1,6.2275
2004,11,29,1,6.225
2004,11,30,1,6.245
2004,12,1,1,6.2375
2004,12,2,1,6.205
2004,12,3,1,6.24
2004,12,4,1,6.24
2004,12,5,1,6.235
2004,12,6,1,6.205
2004,12,7,1,6.235
2004,12,8,1,6.215
2004,12,9,1,6.215
2004,12,10,1,6.225
2004,12,11,1,6.225
2004,12,12,1,6.205
2004,12,13,1,6.215
2004,12,14,1,6.2325
2004,12,15,1,6.225
2004,12,16,1,6.24
2004,12,17,1,6.2225
2004,12,18,1,6.2225
2004,12,19,1,6.235
2004,12,20,1,6.2233
2004,12,21,1,6.2138
2004,12,22,1,6.22
2004,12,23,1,6.235
2004,12,24,1,6.215
2004,12,25,1,6.215
2004,12,26,1,6.215
2004,12,27,1,6.195
2004,12,28,1,6.1875
2004,12,29,1,6.175
2004,12,30,1,6.1175
2004,12,31,1,6.07
2005,1,1,1,6.07
2005,1,2,1,6.09
2005,1,3,1,6.03
2005,1,4,1,6.0399
2005,1,5,1,5.98
2005,1,6,1,5.955
2005,1,7,1,5.955
2005,1,8,1,5.955
2005,1,9,1,5.98
2005,1,10,1,5.925
2005,1,11,1,5.9325
2005,1,12,1,5.8901
2005,1,13,1,5.92
2005,1,14,1,5.9
2005,1,15,1,5.9
2005,1,16,1,5.8885
2005,1,17,1,5.9075
2005,1,18,1,5.9187
2005,1,19,1,5.8716
2005,1,20,1,5.8716
2005,1,21,1,5.8716
2005,1,22,1,5.8716
2005,1,23,1,5.853
2005,1,24,1,5.863
2005,1,25,1,5.8557
2005,1,26,1,5.8785
2005,1,27,1,5.8438
2005,1,28,1,5.8368
2005,1,29,1,5.8368
2005,1,30,1,5.8284
2005,1,31,1,5.8733
2005,2,1,1,5.8582
2005,2,2,1,5.78
2005,2,3,1,5.8238
2005,2,4,1,5.8155
2005,2,5,1,5.8155
2005,2,6,1,5.8482
2005,2,7,1,5.7805
2005,2,8,1,5.8135
2005,2,9,1,5.7643
2005,2,10,1,5.8117
2005,2,11,1,5.8117
2005,2,12,1,5.8117
2005,2,13,1,5.8138
2005,2,14,1,5.8075
2005,2,15,1,5.79
2005,2,16,1,5.774
2005,2,17,1,5.7687
2005,2,18,1,5.8087
2005,2,19,1,5.8087
2005,2,20,1,5.8092
2005,2,21,1,5.8064
2005,2,22,1,5.8481
2005,2,23,1,5.848
2005,2,24,1,5.8003
2005,2,25,1,5.8003
2005,2,26,1,5.8003
2005,2,27,1,5.8075
2005,2,28,1,5.7963
2005,3,1,1,5.7603
2005,3,2,1,5.747
2005,3,3,1,5.7862
2005,3,4,1,5.8087
2005,3,5,1,5.8087
2005,3,6,1,5.8
2005,3,7,1,5.81
2005,3,8,1,5.8105
2005,3,9,1,5.7515
2005,3,10,1,5.7988
2005,3,11,1,5.8037
2005,3,12,1,5.8037
2005,3,13,1,5.8037
2005,3,14,1,5.7521
2005,3,15,1,5.7888
2005,3,16,1,5.7975
2005,3,17,1,5.794
2005,3,18,1,5.799
2005,3,19,1,5.799
2005,3,20,1,5.799
2005,3,21,1,5.8
2005,3,22,1,5.8
2005,3,23,1,5.7935
2005,3,24,1,5.8109
2005,3,25,1,5.805
2005,3,26,1,5.805
2005,3,27,1,5.805
2005,3,28,1,5.8
2005,3,29,1,5.795
2005,3,30,1,5.8047
2005,3,31,1,5.7925
2005,4,1,1,5.8
2005,4,2,1,5.8
2005,4,3,1,5.8
2005,4,4,1,5.795
2005,4,5,1,5.795
2005,4,6,1,5.8048
2005,4,7,1,5.8088
2005,4,8,1,5.8
2005,4,9,1,5.8
2005,4,10,1,5.8075
2005,4,11,1,5.795
2005,4,12,1,5.7902
2005,4,13,1,5.795
2005,4,14,1,5.8
2005,4,15,1,5.8
2005,4,16,1,5.8
2005,4,17,1,5.8
2005,4,18,1,5.7443
2005,4,19,1,5.795
2005,4,20,1,5.795
2005,4,21,1,5.8
2005,4,22,1,5.8
2005,4,23,1,5.8
2005,4,24,1,5.8
2005,4,25,1,5.8
2005,4,26,1,5.795
2005,4,27,1,5.7903
2005,4,28,1,5.8053
2005,4,29,1,5.8025
2005,4,30,1,5.8025
2005,5,1,1,5.8025
2005,5,2,1,5.8025
2005,5,3,1,5.7912
2005,5,4,1,5.8029
2005,5,5,1,5.795
2005,5,6,1,5.8
2005,5,7,1,5.8
2005,5,8,1,5.8
2005,5,9,1,5.7945
2005,5,10,1,5.8007
2005,5,11,1,5.8006
2005,5,12,1,5.7927
2005,5,13,1,5.799
2005,5,14,1,5.799
2005,5,15,1,5.799
2005,5,16,1,5.795
2005,5,17,1,5.805
2005,5,18,1,5.795
2005,5,19,1,5.7988
2005,5,20,1,5.8
2005,5,21,1,5.8
2005,5,22,1,5.8
2005,5,23,1,5.8072
2005,5,24,1,5.8117
2005,5,25,1,5.7975
2005,5,26,1,5.7925
2005,5,27,1,5.8036
2005,5,28,1,5.8036
2005,5,29,1,5.8036
2005,5,30,1,5.8
2005,5,31,1,5.8
2005,6,1,1,5.795
2005,6,2,1,5.8
2005,6,3,1,5.8025
2005,6,4,1,5.8025
2005,6,5,1,5.8025
2005,6,6,1,5.8123
2005,6,7,1,5.795
2005,6,8,1,5.8074
2005,6,9,1,5.8075
2005,6,10,1,5.8
2005,6,11,1,5.8
2005,6,12,1,5.8025
2005,6,13,1,5.8075
2005,6,14,1,5.7522
2005,6,15,1,5.8081
2005,6,16,1,5.7461
2005,6,17,1,5.7967
2005,6,18,1,5.7967
2005,6,19,1,5.8015
2005,6,20,1,5.7935
2005,6,21,1,5.798
2005,6,22,1,5.795
2005,6,23,1,5.7938
2005,6,24,1,5.7938
2005,6,25,1,5.7938
2005,6,26,1,5.8005
2005,6,27,1,5.7925
2005,6,28,1,5.7942
2005,6,29,1,5.7925
2005,6,30,1,5.7875
2005,7,1,1,5.795
2005,7,2,1,5.7925
2005,7,3,1,5.7925
2005,7,4,1,5.79
2005,7,5,1,5.7866
2005,7,6,1,5.789
2005,7,7,1,5.793
2005,7,8,1,5.789
2005,7,9,1,5.789
2005,7,10,1,5.789
2005,7,11,1,5.7825
2005,7,12,1,5.7906
2005,7,13,1,5.785
2005,7,14,1,5.7857
2005,7,15,1,5.7762
2005,7,16,1,5.7762
2005,7,17,1,5.785
2005,7,18,1,5.7812
2005,7,19,1,5.78
2005,7,20,1,5.7787
2005,7,21,1,5.7193
2005,7,22,1,5.775
2005,7,23,1,5.775
2005,7,24,1,5.775
2005,7,25,1,5.77
2005,7,26,1,5.78
2005,7,27,1,5.7782
2005,7,28,1,5.7795
2005,7,29,1,5.775
2005,7,30,1,5.775
2005,7,31,1,5.775
2005,8,1,1,5.78
2005,8,2,1,5.775
2005,8,3,1,5.7706
2005,8,4,1,5.7688
2005,8,5,1,5.774
2005,8,6,1,5.774
2005,8,7,1,5.774
2005,8,8,1,5.7765
2005,8,9,1,5.777
2005,8,10,1,5.7662
2005,8,11,1,5.7611
2005,8,12,1,5.7725
2005,8,13,1,5.7725
2005,8,14,1,5.7775
2005,8,15,1,5.775
2005,8,16,1,5.7663
2005,8,17,1,5.775
2005,8,18,1,5.7763
2005,8,19,1,5.7737
2005,8,20,1,5.7737
2005,8,21,1,5.7737
2005,8,22,1,5.7707
2005,8,23,1,5.7762
2005,8,24,1,5.7675
2005,8,25,1,5.7725
2005,8,26,1,5.77
2005,8,27,1,5.77
2005,8,28,1,5.7745
2005,8,29,1,5.7708
2005,8,30,1,5.771
2005,8,31,1,5.7728
2005,9,1,1,5.7773
2005,9,2,1,5.77
2005,9,3,1,5.77
2005,9,4,1,5.7775
2005,9,5,1,5.7787
2005,9,6,1,5.7771
2005,9,7,1,5.773
2005,9,8,1,5.773
2005,9,9,1,5.7725
2005,9,10,1,5.7725
2005,9,11,1,5.7763
2005,9,12,1,5.7724
2005,9,13,1,5.775
2005,9,14,1,5.7683
2005,9,15,1,5.767
2005,9,16,1,5.767
2005,9,17,1,5.767
2005,9,18,1,5.767
2005,9,19,1,5.7713
2005,9,20,1,5.7625
2005,9,21,1,5.767
2005,9,22,1,5.7575
2005,9,23,1,5.76
2005,9,24,1,5.76
2005,9,25,1,5.76
2005,9,26,1,5.77
2005,9,27,1,5.765
2005,9,28,1,5.767
2005,9,29,1,5.7615
2005,9,30,1,5.76
2005,10,1,1,5.76
2005,10,2,1,5.76
2005,10,3,1,5.7607
2005,10,4,1,5.7658
2005,10,5,1,5.7564
2005,10,6,1,5.7538
2005,10,7,1,5.7538
2005,10,8,1,5.7538
2005,10,9,1,5.7688
2005,10,10,1,5.7655
2005,10,11,1,5.7607
2005,10,12,1,5.7607
2005,10,13,1,5.767
2005,10,14,1,5.765
2005,10,15,1,5.765
2005,10,16,1,5.765
2005,10,17,1,5.7668
2005,10,18,1,5.765
2005,10,19,1,5.7627
2005,10,20,1,5.7665
2005,10,21,1,5.7578
2005,10,22,1,5.7578
2005,10,23,1,5.7578
2005,10,24,1,5.7561
2005,10,25,1,5.7685
2005,10,26,1,5.7601
2005,10,27,1,5.771
2005,10,28,1,5.765
2005,10,29,1,5.765
2005,10,30,1,5.765
2005,10,31,1,5.7625
2005,11,1,1,5.7647
2005,11,2,1,5.7613
2005,11,3,1,5.7613
2005,11,4,1,5.7613
2005,11,5,1,5.7613
2005,11,6,1,5.7613
2005,11,7,1,5.7618
2005,11,8,1,5.755
2005,11,9,1,5.761
2005,11,10,1,5.7648
2005,11,11,1,5.7588
2005,11,12,1,5.7588
2005,11,13,1,5.7588
2005,11,14,1,5.7648
2005,11,15,1,5.7588
2005,11,16,1,5.76
2005,11,17,1,5.7538
2005,11,18,1,5.7625
2005,11,19,1,5.7625
2005,11,20,1,5.7625
2005,11,21,1,5.7618
2005,11,22,1,5.759
2005,11,23,1,5.7592
2005,11,24,1,5.7577
2005,11,25,1,5.7613
2005,11,26,1,5.7613
2005,11,27,1,5.7613
2005,11,28,1,5.7588
2005,11,29,1,5.765
2005,11,30,1,5.7578
2005,12,1,1,5.7618
2005,12,2,1,5.7592
2005,12,3,1,5.7592
2005,12,4,1,5.7592
2005,12,5,1,5.7583
2005,12,6,1,5.7572
2005,12,7,1,5.7562
2005,12,8,1,5.7538
2005,12,9,1,5.7538
2005,12,10,1,5.7538
2005,12,11,1,5.7538
2005,12,12,1,5.7487
2005,12,13,1,5.7462
2005,12,14,1,5.745
2005,12,15,1,5.747
2005,12,16,1,5.7425
2005,12,17,1,5.7425
2005,12,18,1,5.7475
2005,12,19,1,5.7471
2005,12,20,1,5.7469
2005,12,21,1,5.746
2005,12,22,1,5.745
2005,12,23,1,5.7425
2005,12,24,1,5.7425
2005,12,25,1,5.7438
2005,12,26,1,5.7425
2005,12,27,1,5.7378
2005,12,28,1,5.7464
2005,12,29,1,5.7453
2005,12,30,1,5.7387
2005,12,31,1,5.7387
2006,1,1,1,5.7387
2006,1,2,1,5.7382
2006,1,3,1,5.7465
2006,1,4,1,5.739
2006,1,5,1,5.745
2006,1,6,1,5.7475
2006,1,7,1,5.7475
2006,1,8,1,5.7425
2006,1,9,1,5.74
2006,1,10,1,5.74
2006,1,11,1,5.74
2006,1,12,1,5.7452
2006,1,13,1,5.74
2006,1,14,1,5.74
2006,1,15,1,5.7375
2006,1,16,1,5.7443
2006,1,17,1,5.7365
2006,1,18,1,5.7387
2006,1,19,1,5.735
2006,1,20,1,5.7325
2006,1,21,1,5.7325
2006,1,22,1,5.7338
2006,1,23,1,5.7345
2006,1,24,1,5.7325
2006,1,25,1,5.7361
2006,1,26,1,5.7325
2006,1,27,1,5.7325
2006,1,28,1,5.7325
2006,1,29,1,5.7312
2006,1,30,1,5.7397
2006,1,31,1,5.7317
2006,2,1,1,5.7313
2006,2,2,1,5.7335
2006,2,3,1,5.731
2006,2,4,1,5.731
2006,2,5,1,5.7325
2006,2,6,1,5.74
2006,2,7,1,5.739
2006,2,8,1,5.7416
2006,2,9,1,5.7375
2006,2,10,1,5.735
2006,2,11,1,5.735
2006,2,12,1,5.7367
2006,2,13,1,5.733
2006,2,14,1,5.7335
2006,2,15,1,5.7325
2006,2,16,1,5.7363
2006,2,17,1,5.7412
2006,2,18,1,5.7412
2006,2,19,1,5.7412
2006,2,20,1,5.7337
2006,2,21,1,5.7405
2006,2,22,1,5.735
2006,2,23,1,5.7467
2006,2,24,1,5.7425
2006,2,25,1,5.7425
2006,2,26,1,5.7375
2006,2,27,1,5.74
2006,2,28,1,5.7427
2006,3,1,1,5.735
2006,3,2,1,5.7307
2006,3,3,1,5.7358
2006,3,4,1,5.7358
2006,3,5,1,5.7325
2006,3,6,1,5.735
2006,3,7,1,5.735
2006,3,8,1,5.7388
2006,3,9,1,5.745
2006,3,10,1,5.735
2006,3,11,1,5.735
2006,3,12,1,5.735
2006,3,13,1,5.7367
2006,3,14,1,5.7313
2006,3,15,1,5.7502
2006,3,16,1,5.7549
2006,3,17,1,5.7525
2006,3,18,1,5.7525
2006,3,19,1,5.745
2006,3,20,1,5.7417
2006,3,21,1,5.7437
2006,3,22,1,5.7532
2006,3,23,1,5.7528
2006,3,24,1,5.7417
2006,3,25,1,5.7417
2006,3,26,1,5.7417
2006,3,27,1,5.7488
2006,3,28,1,5.7558
2006,3,29,1,5.7555
2006,3,30,1,5.7468
2006,3,31,1,5.7475
2006,4,1,1,5.7475
2006,4,2,1,5.7465
2006,4,3,1,5.745
2006,4,4,1,5.75
2006,4,5,1,5.7513
2006,4,6,1,5.7492
2006,4,7,1,5.7472
2006,4,8,1,5.7472
2006,4,9,1,5.7472
2006,4,10,1,5.747
2006,4,11,1,5.7487
2006,4,12,1,5.75
2006,4,13,1,5.7588
2006,4,14,1,5.7538
2006,4,15,1,5.7538
2006,4,16,1,5.7505
2006,4,17,1,5.7363
2006,4,18,1,5.7542
2006,4,19,1,5.7621
2006,4,20,1,5.7388
2006,4,21,1,5.7515
2006,4,22,1,5.7515
2006,4,23,1,5.7515
2006,4,24,1,5.7515
2006,4,25,1,5.7523
2006,4,26,1,5.748
2006,4,27,1,5.7587
2006,4,28,1,5.754
2006,4,29,1,5.754
2006,4,30,1,5.7562
2006,5,1,1,5.7562
2006,5,2,1,5.7538
2006,5,3,1,5.7553
2006,5,4,1,5.7562
2006,5,5,1,5.7575
2006,5,6,1,5.7575
2006,5,7,1,5.76
2006,5,8,1,5.7605
2006,5,9,1,5.7706
2006,5,10,1,5.7645
2006,5,11,1,5.7655
2006,5,12,1,5.7643
2006,5,13,1,5.7643
2006,5,14,1,5.7643
2006,5,15,1,5.7658
2006,5,16,1,5.7675
2006,5,17,1,5.7545
2006,5,18,1,5.7665
2006,5,19,1,5.7735
2006,5,20,1,5.7735
2006,5,21,1,5.77
2006,5,22,1,5.7725
2006,5,23,1,5.7618
2006,5,24,1,5.7713
2006,5,25,1,5.7538
2006,5,26,1,5.7662
2006,5,27,1,5.7662
2006,5,28,1,5.7662
2006,5,29,1,5.7655
2006,5,30,1,5.768
2006,5,31,1,5.7687
2006,6,1,1,5.765
2006,6,2,1,5.7625
2006,6,3,1,5.7625
2006,6,4,1,5.7687
2006,6,5,1,5.771
2006,6,6,1,5.7655
2006,6,7,1,5.7687
2006,6,8,1,5.7662
2006,6,9,1,5.7625
2006,6,10,1,5.7625
2006,6,11,1,5.7625
2006,6,12,1,5.765
2006,6,13,1,5.7655
2006,6,14,1,5.7635
2006,6,15,1,5.759
2006,6,16,1,5.7575
2006,6,17,1,5.7575
2006,6,18,1,5.7575
2006,6,19,1,5.76
2006,6,20,1,5.7555
2006,6,21,1,5.7565
2006,6,22,1,5.7634
2006,6,23,1,5.7583
2006,6,24,1,5.7583
2006,6,25,1,5.7583
2006,6,26,1,5.7585
2006,6,27,1,5.7613
2006,6,28,1,5.766
2006,6,29,1,5.75
2006,6,30,1,5.755
2006,7,1,1,5.755
2006,7,2,1,5.755
2006,7,3,1,5.7516
2006,7,4,1,5.7625
2006,7,5,1,5.7688
2006,7,6,1,5.7523
2006,7,7,1,5.7498
2006,7,8,1,5.7498
2006,7,9,1,5.7488
2006,7,10,1,5.75
2006,7,11,1,5.75
2006,7,12,1,5.7488
2006,7,13,1,5.7438
2006,7,14,1,5.7462
2006,7,15,1,5.7462
2006,7,16,1,5.7462
2006,7,17,1,5.7413
2006,7,18,1,5.7475
2006,7,19,1,5.7413
2006,7,20,1,5.7387
2006,7,21,1,5.7438
2006,7,22,1,5.7438
2006,7,23,1,5.7438
2006,7,24,1,5.737
2006,7,25,1,5.7395
2006,7,26,1,5.7408
2006,7,27,1,5.748
2006,7,28,1,5.752
2006,7,29,1,5.752
2006,7,30,1,5.752
2006,7,31,1,5.7489
2006,8,1,1,5.7433
2006,8,2,1,5.7458
2006,8,3,1,5.7458
2006,8,4,1,5.7432
2006,8,5,1,5.7432
2006,8,6,1,5.7432
2006,8,7,1,5.7375
2006,8,8,1,5.7405
2006,8,9,1,5.7387
2006,8,10,1,5.7455
2006,8,11,1,5.7415
2006,8,12,1,5.7415
2006,8,13,1,5.752
2006,8,14,1,5.7408
2006,8,15,1,5.7417
2006,8,16,1,5.7408
2006,8,17,1,5.75
2006,8,18,1,5.7475
2006,8,19,1,5.7475
2006,8,20,1,5.7475
2006,8,21,1,5.743
2006,8,22,1,5.7363
2006,8,23,1,5.7438
2006,8,24,1,5.7408
2006,8,25,1,5.7408
2006,8,26,1,5.7408
2006,8,27,1,5.75
2006,8,28,1,5.7333
2006,8,29,1,5.74
2006,8,30,1,5.7405
2006,8,31,1,5.739
2006,9,1,1,5.739
2006,9,2,1,5.739
2006,9,3,1,5.739
2006,9,4,1,5.7415
2006,9,5,1,5.7412
2006,9,6,1,5.743
2006,9,7,1,5.735
2006,9,8,1,5.7425
2006,9,9,1,5.7425
2006,9,10,1,5.7375
2006,9,11,1,5.744
2006,9,12,1,5.7312
2006,9,13,1,5.7307
2006,9,14,1,5.7326
2006,9,15,1,5.7405
2006,9,16,1,5.7405
2006,9,17,1,5.7405
2006,9,18,1,5.745
2006,9,19,1,5.7373
2006,9,20,1,5.7445
2006,9,21,1,5.7365
2006,9,22,1,5.739
2006,9,23,1,5.739
2006,9,24,1,5.7375
2006,9,25,1,5.7388
2006,9,26,1,5.7425
2006,9,27,1,5.7425
2006,9,28,1,5.7403
2006,9,29,1,5.7396
2006,9,30,1,5.7396
2006,10,1,1,5.7387
2006,10,2,1,5.7393
2006,10,3,1,5.7407
2006,10,4,1,5.741
2006,10,5,1,5.7385
2006,10,6,1,5.7385
2006,10,7,1,5.7385
2006,10,8,1,5.7385
2006,10,9,1,5.7457
2006,10,10,1,5.738
2006,10,11,1,5.7423
2006,10,12,1,5.744
2006,10,13,1,5.7348
2006,10,14,1,5.7348
2006,10,15,1,5.7348
2006,10,16,1,5.7453
2006,10,17,1,5.7415
2006,10,18,1,5.7355
2006,10,19,1,5.7438
2006,10,20,1,5.732
2006,10,21,1,5.733
2006,10,22,1,5.733
2006,10,23,1,5.7393
2006,10,24,1,5.735
2006,10,25,1,5.735
2006,10,26,1,5.7405
2006,10,27,1,5.737
2006,10,28,1,5.737
2006,10,29,1,5.7375
2006,10,30,1,5.739
2006,10,31,1,5.7385
2006,11,1,1,5.726
2006,11,2,1,5.7287
2006,11,3,1,5.7243
2006,11,4,1,5.7268
2006,11,5,1,5.7275
2006,11,6,1,5.733
2006,11,7,1,5.7283
2006,11,8,1,5.7228
2006,11,9,1,5.7305
2006,11,10,1,5.7217
2006,11,11,1,5.7217
2006,11,12,1,5.7287
2006,11,13,1,5.7238
2006,11,14,1,5.7212
2006,11,15,1,5.72
2006,11,16,1,5.722
2006,11,17,1,5.7205
2006,11,18,1,5.7205
2006,11,19,1,5.725
2006,11,20,1,5.7305
2006,11,21,1,5.7182
2006,11,22,1,5.7157
2006,11,23,1,5.7205
2006,11,24,1,5.7175
2006,11,25,1,5.7175
2006,11,26,1,5.7175
2006,11,27,1,5.717
2006,11,28,1,5.7132
2006,11,29,1,5.718
2006,11,30,1,5.713
2006,12,1,1,5.7195
2006,12,2,1,5.7195
2006,12,3,1,5.7195
2006,12,4,1,5.7183
2006,12,5,1,5.7143
2006,12,6,1,5.7208
2006,12,7,1,5.7175
2006,12,8,1,5.716
2006,12,9,1,5.716
2006,12,10,1,5.7233
2006,12,11,1,5.7203
2006,12,12,1,5.709
2006,12,13,1,5.7152
2006,12,14,1,5.715
2006,12,15,1,5.715
2006,12,16,1,5.715
2006,12,17,1,5.7197
2006,12,18,1,5.7223
2006,12,19,1,5.7082
2006,12,20,1,5.7167
2006,12,21,1,5.7113
2006,12,22,1,5.7112
2006,12,23,1,5.7112
2006,12,24,1,5.7162
2006,12,25,1,5.7052
2006,12,26,1,5.705
2006,12,27,1,5.7125
2006,12,28,1,5.7123
2006,12,29,1,5.7112
2006,12,30,1,5.7112
2006,12,31,1,5.7112
2007,1,1,1,5.7112
2007,1,2,1,5.7088
2007,1,3,1,5.7082
2007,1,4,1,5.703
2007,1,5,1,5.7085
2007,1,6,1,5.7085
2007,1,7,1,5.7085
2007,1,8,1,5.7085
2007,1,9,1,5.705
2007,1,10,1,5.6937
2007,1,11,1,5.709
2007,1,12,1,5.705
2007,1,13,1,5.705
2007,1,14,1,5.7075
2007,1,15,1,5.7055
2007,1,16,1,5.7058
2007,1,17,1,5.705
2007,1,18,1,5.7043
2007,1,19,1,5.7067
2007,1,20,1,5.7067
2007,1,21,1,5.7067
2007,1,22,1,5.706
2007,1,23,1,5.6995
2007,1,24,1,5.7065
2007,1,25,1,5.701
2007,1,26,1,5.6988
2007,1,27,1,5.6988
2007,1,28,1,5.6988
2007,1,29,1,5.7002
2007,1,30,1,5.6982
2007,1,31,1,5.6965
2007,2,1,1,5.6979
2007,2,2,1,5.7055
2007,2,3,1,5.7
2007,2,4,1,5.6993
2007,2,5,1,5.698
2007,2,6,1,5.6925
2007,2,7,1,5.6937
2007,2,8,1,5.703
2007,2,9,1,5.7045
2007,2,10,1,5.7045
2007,2,11,1,5.7045
2007,2,12,1,5.6937
2007,2,13,1,5.7002
2007,2,14,1,5.6967
2007,2,15,1,5.6963
2007,2,16,1,5.6963
2007,2,17,1,5.6963
2007,2,18,1,5.6943
2007,2,19,1,5.694
2007,2,20,1,5.7012
2007,2,21,1,5.707
2007,2,22,1,5.6943
2007,2,23,1,5.6943
2007,2,24,1,5.6943
2007,2,25,1,5.7025
2007,2,26,1,5.7055
2007,2,27,1,5.6892
2007,2,28,1,5.7005
2007,3,1,1,5.6987
2007,3,2,1,5.7
2007,3,3,1,5.7
2007,3,4,1,5.6975
2007,3,5,1,5.6896
2007,3,6,1,5.7015
2007,3,7,1,5.698
2007,3,8,1,5.6943
2007,3,9,1,5.7025
2007,3,10,1,5.7025
2007,3,11,1,5.7005
2007,3,12,1,5.7025
2007,3,13,1,5.6988
2007,3,14,1,5.705
2007,3,15,1,5.697
2007,3,16,1,5.697
2007,3,17,1,5.697
2007,3,18,1,5.7062
2007,3,19,1,5.6975
2007,3,20,1,5.693
2007,3,21,1,5.7
2007,3,22,1,5.7
2007,3,23,1,5.705
2007,3,24,1,5.705
2007,3,25,1,5.6988
2007,3,26,1,5.6967
2007,3,27,1,5.7
2007,3,28,1,5.703
2007,3,29,1,5.6993
2007,3,30,1,5.6963
2007,3,31,1,5.6963
2007,4,1,1,5.6963
2007,4,2,1,5.6967
2007,4,3,1,5.7062
2007,4,4,1,5.695
2007,4,5,1,5.695
2007,4,6,1,5.695
2007,4,7,1,5.695
2007,4,8,1,5.695
2007,4,9,1,5.695
2007,4,10,1,5.696
2007,4,11,1,5.699
2007,4,12,1,5.6945
2007,4,13,1,5.7
2007,4,14,1,5.7
2007,4,15,1,5.6937
2007,4,16,1,5.6878
2007,4,17,1,5.6963
2007,4,18,1,5.6888
2007,4,19,1,5.69
2007,4,20,1,5.685
2007,4,21,1,5.685
2007,4,22,1,5.6875
2007,4,23,1,5.6858
2007,4,24,1,5.6883
2007,4,25,1,5.6825
2007,4,26,1,5.6812
2007,4,27,1,5.6787
2007,4,28,1,5.6787
2007,4,29,1,5.6875
2007,4,30,1,5.685
2007,5,1,1,5.6788
2007,5,2,1,5.6787
2007,5,3,1,5.681
2007,5,4,1,5.6795
2007,5,5,1,5.6795
2007,5,6,1,5.6795
2007,5,7,1,5.6755
2007,5,8,1,5.687
2007,5,9,1,5.6958
2007,5,10,1,5.6875
2007,5,11,1,5.6925
2007,5,12,1,5.6925
2007,5,13,1,5.6925
2007,5,14,1,5.6925
2007,5,15,1,5.6963
2007,5,16,1,5.6917
2007,5,17,1,5.6925
2007,5,18,1,5.6925
2007,5,19,1,5.6925
2007,5,20,1,5.6925
2007,5,21,1,5.689
2007,5,22,1,5.6925
2007,5,23,1,5.688
2007,5,24,1,5.6937
2007,5,25,1,5.695
2007,5,26,1,5.695
2007,5,27,1,5.695
2007,5,28,1,5.6923
2007,5,29,1,5.6937
2007,5,30,1,5.7012
2007,5,31,1,5.6972
2007,6,1,1,5.6975
2007,6,2,1,5.6975
2007,6,3,1,5.6947
2007,6,4,1,5.694
2007,6,5,1,5.7025
2007,6,6,1,5.7097
2007,6,7,1,5.6952
2007,6,8,1,5.6903
2007,6,9,1,5.6903
2007,6,10,1,5.6975
2007,6,11,1,5.6995
2007,6,12,1,5.69
2007,6,13,1,5.6985
2007,6,14,1,5.701
2007,6,15,1,5.7025
2007,6,16,1,5.7025
2007,6,17,1,5.6928
2007,6,18,1,5.6968
2007,6,19,1,5.702
2007,6,20,1,5.6902
2007,6,21,1,5.6992
2007,6,22,1,5.6918
2007,6,23,1,5.6918
2007,6,24,1,5.6918
2007,6,25,1,5.6947
2007,6,26,1,5.7038
2007,6,27,1,5.6907
2007,6,28,1,5.703
2007,6,29,1,5.6925
