year,month,day,EGP,EUR
1993,6,30,1,3.8613
1993,7,1,1,3.843
1993,7,2,1,3.8733
1993,7,5,1,3.8662
1993,7,6,1,3.8642
1993,7,7,1,3.8468
1993,7,8,1,3.8436
1993,7,9,1,3.8475
1993,7,12,1,3.7939
1993,7,13,1,3.7751
1993,7,14,1,3.8016
1993,7,15,1,3.8029
1993,7,16,1,3.7858
1993,7,19,1,3.8046
1993,7,20,1,3.8193
1993,7,21,1,3.8256
1993,7,22,1,3.8294
1993,7,23,1,3.8138
1993,7,26,1,3.7838
1993,7,27,1,3.776
1993,7,28,1,3.7682
1993,7,29,1,3.7873
1993,7,30,1,3.7365
1993,8,2,1,3.6704
1993,8,3,1,3.7262
1993,8,4,1,3.7424
1993,8,5,1,3.7634
1993,8,6,1,3.7586
1993,8,9,1,3.7761
1993,8,10,1,3.7526
1993,8,11,1,3.7207
1993,8,12,1,3.7279
1993,8,13,1,3.7264
1993,8,16,1,3.7308
1993,8,17,1,3.7837
1993,8,18,1,3.7737
1993,8,19,1,3.8004
1993,8,20,1,3.7947
1993,8,23,1,3.8232
1993,8,24,1,3.8014
1993,8,25,1,3.8141
1993,8,26,1,3.7937
1993,8,27,1,3.8219
1993,8,30,1,3.828
1993,8,31,1,3.8213
1993,9,1,1,3.8379
1993,9,2,1,3.8353
1993,9,3,1,3.8564
1993,9,6,1,3.906
1993,9,7,1,3.9224
1993,9,8,1,3.9275
1993,9,9,1,3.9181
1993,9,10,1,3.9509
1993,9,13,1,3.9727
1993,9,14,1,3.9677
1993,9,15,1,3.9647
1993,9,16,1,3.9905
1993,9,17,1,3.9744
1993,9,20,1,3.9415
1993,9,21,1,3.9593
1993,9,22,1,3.9432
1993,9,23,1,3.9134
1993,9,24,1,3.8827
1993,9,27,1,3.9163
1993,9,28,1,3.9203
1993,9,29,1,3.9455
1993,9,30,1,3.9459
1993,10,1,1,3.8923
1993,10,4,1,3.9022
1993,10,5,1,3.9203
1993,10,6,1,3.9113
1993,10,7,1,3.9207
1993,10,8,1,3.9069
1993,10,11,1,3.9529
1993,10,12,1,3.9522
1993,10,13,1,3.9743
1993,10,14,1,3.9522
1993,10,15,1,3.9265
1993,10,18,1,3.9171
1993,10,19,1,3.8702
1993,10,20,1,3.8786
1993,10,21,1,3.8885
1993,10,22,1,3.8242
1993,10,25,1,3.8296
1993,10,26,1,3.8091
1993,10,27,1,3.8222
1993,10,28,1,3.8237
1993,10,29,1,3.8398
1993,11,1,1,3.8027
1993,11,2,1,3.7901
1993,11,3,1,3.7834
1993,11,4,1,3.8112
1993,11,5,1,3.7991
1993,11,8,1,3.8081
1993,11,9,1,3.8141
1993,11,10,1,3.8008
1993,11,11,1,3.8102
1993,11,12,1,3.7961
1993,11,15,1,3.8173
1993,11,16,1,3.8015
1993,11,17,1,3.78
1993,11,18,1,3.7887
1993,11,19,1,3.7736
1993,11,22,1,3.7635
1993,11,23,1,3.7841
1993,11,24,1,3.7811
1993,11,25,1,3.7929
1993,11,26,1,3.7834
1993,11,29,1,3.7707
1993,11,30,1,3.7852
1993,12,1,1,3.7633
1993,12,2,1,3.756
1993,12,3,1,3.7563
1993,12,6,1,3.7565
1993,12,7,1,3.8193
1993,12,8,1,3.801
1993,12,9,1,3.803
1993,12,10,1,3.8139
1993,12,13,1,3.8196
1993,12,14,1,3.7896
1993,12,15,1,3.7883
1993,12,16,1,3.7863
1993,12,17,1,3.7992
1993,12,20,1,3.7969
1993,12,21,1,3.8004
1993,12,22,1,3.8085
1993,12,23,1,3.8218
1993,12,24,1,3.8406
1993,12,27,1,3.8278
1993,12,28,1,3.8237
1993,12,29,1,3.8243
1993,12,30,1,3.7696
1993,12,31,1,3.7567
1994,1,3,1,3.7463
1994,1,4,1,3.7437
1994,1,5,1,3.7642
1994,1,6,1,3.7578
1994,1,7,1,3.7463
1994,1,10,1,3.7756
1994,1,11,1,3.7561
1994,1,12,1,3.746
1994,1,13,1,3.7621
1994,1,14,1,3.7376
1994,1,17,1,3.727
1994,1,18,1,3.737
1994,1,19,1,3.7471
1994,1,20,1,3.7431
1994,1,21,1,3.7589
1994,1,24,1,3.7306
1994,1,25,1,3.742
1994,1,26,1,3.743
1994,1,27,1,3.7617
1994,1,28,1,3.7863
1994,1,31,1,3.7628
1994,2,1,1,3.7757
1994,2,2,1,3.7836
1994,2,3,1,3.7787
1994,2,4,1,3.7634
1994,2,7,1,3.7243
1994,2,8,1,3.7355
1994,2,9,1,3.7195
1994,2,10,1,3.7269
1994,2,11,1,3.7364
1994,2,14,1,3.7357
1994,2,15,1,3.7566
1994,2,16,1,3.7752
1994,2,17,1,3.787
1994,2,18,1,3.7887
1994,2,21,1,3.8126
1994,2,22,1,3.7785
1994,2,23,1,3.7929
1994,2,24,1,3.7806
1994,2,25,1,3.8078
1994,2,28,1,3.8247
1994,3,1,1,3.825
1994,3,2,1,3.8164
1994,3,3,1,3.8247
1994,3,4,1,3.8145
1994,3,7,1,3.7974
1994,3,8,1,3.7972
1994,3,9,1,3.8015
1994,3,10,1,3.8334
1994,3,11,1,3.8695
1994,3,14,1,3.8665
1994,3,15,1,3.8543
1994,3,16,1,3.8478
1994,3,17,1,3.8479
1994,3,18,1,3.8549
1994,3,21,1,3.8293
1994,3,22,1,3.8512
1994,3,23,1,3.8613
1994,3,24,1,3.8684
1994,3,25,1,3.8903
1994,3,28,1,3.8995
1994,3,29,1,3.8864
1994,3,30,1,3.885
1994,3,31,1,3.8764
1994,4,1,1,3.8887
1994,4,4,1,3.8402
1994,4,5,1,3.8439
1994,4,6,1,3.8106
1994,4,7,1,3.8106
1994,4,8,1,3.8098
1994,4,11,1,3.8306
1994,4,12,1,3.8151
1994,4,13,1,3.8143
1994,4,14,1,3.8198
1994,4,15,1,3.8185
1994,4,18,1,3.8194
1994,4,19,1,3.8285
1994,4,20,1,3.8356
1994,4,21,1,3.863
1994,4,22,1,3.8664
1994,4,25,1,3.8755
1994,4,26,1,3.8701
1994,4,27,1,3.8965
1994,4,28,1,3.8995
1994,4,29,1,3.9272
1994,5,2,1,3.9363
1994,5,3,1,3.9484
1994,5,4,1,3.9722
1994,5,5,1,3.9282
1994,5,6,1,3.8968
1994,5,9,1,3.9103
1994,5,10,1,3.9363
1994,5,11,1,3.8948
1994,5,12,1,3.9012
1994,5,13,1,3.9107
1994,5,16,1,3.9042
1994,5,17,1,3.8917
1994,5,18,1,3.8971
1994,5,19,1,3.9343
1994,5,20,1,3.9306
1994,5,23,1,3.9529
1994,5,24,1,3.9553
1994,5,25,1,3.936
1994,5,26,1,3.9563
1994,5,27,1,3.9462
1994,5,30,1,3.9556
1994,5,31,1,3.957
1994,6,1,1,3.9529
1994,6,2,1,3.9543
1994,6,3,1,3.9374
1994,6,6,1,3.9025
1994,6,7,1,3.9032
1994,6,8,1,3.9147
1994,6,9,1,3.9073
1994,6,10,1,3.9104
1994,6,13,1,3.9174
1994,6,14,1,3.9607
1994,6,15,1,3.9549
1994,6,16,1,3.9766
1994,6,17,1,3.982
1994,6,20,1,4.0356
1994,6,21,1,4.0569
1994,6,22,1,4.0738
1994,6,23,1,4.0364
1994,6,24,1,4.0688
1994,6,27,1,4.107
1994,6,28,1,4.0925
1994,6,29,1,4.1138
1994,6,30,1,4.0799
1994,7,1,1,4.0816
1994,7,4,1,4.0529
1994,7,5,1,4.0546
1994,7,6,1,4.1023
1994,7,7,1,4.0947
1994,7,8,1,4.1182
1994,7,11,1,4.1514
1994,7,12,1,4.217
1994,7,13,1,4.2171
1994,7,14,1,4.2012
1994,7,15,1,4.1527
1994,7,18,1,4.1819
1994,7,19,1,4.1754
1994,7,20,1,4.1209
1994,7,21,1,4.1405
1994,7,22,1,4.0694
1994,7,25,1,4.0701
1994,7,26,1,4.0795
1994,7,27,1,4.1031
1994,7,28,1,4.1063
1994,7,29,1,4.052
1994,8,1,1,4.0883
1994,8,2,1,4.1027
1994,8,3,1,4.0908
1994,8,4,1,4.1152
1994,8,5,1,4.0627
1994,8,8,1,4.0999
1994,8,9,1,4.0922
1994,8,10,1,4.0908
1994,8,11,1,4.0766
1994,8,12,1,4.128
1994,8,15,1,4.1415
1994,8,16,1,4.1385
1994,8,17,1,4.1182
1994,8,18,1,4.1447
1994,8,19,1,4.161
1994,8,22,1,4.1757
1994,8,23,1,4.1982
1994,8,24,1,4.1977
1994,8,25,1,4.1639
1994,8,26,1,4.1685
1994,8,29,1,4.0898
1994,8,30,1,4.0847
1994,8,31,1,4.0949
1994,9,1,1,4.0823
1994,9,2,1,4.105
1994,9,5,1,4.1497
1994,9,6,1,4.1534
1994,9,7,1,4.1689
1994,9,8,1,4.1468
1994,9,9,1,4.1368
1994,9,12,1,4.1902
1994,9,13,1,4.1798
1994,9,14,1,4.1706
1994,9,15,1,4.1737
1994,9,16,1,4.1635
1994,9,19,1,4.1754
1994,9,20,1,4.162
1994,9,21,1,4.1622
1994,9,22,1,4.1696
1994,9,23,1,4.1697
1994,9,26,1,4.1632
1994,9,27,1,4.1615
1994,9,28,1,4.1879
1994,9,29,1,4.1653
1994,9,30,1,4.176
1994,10,3,1,4.1669
1994,10,4,1,4.1652
1994,10,5,1,4.1811
1994,10,6,1,4.1831
1994,10,7,1,4.1858
1994,10,10,1,4.1784
1994,10,11,1,4.177
1994,10,12,1,4.1757
1994,10,13,1,4.1892
1994,10,14,1,4.2258
1994,10,17,1,4.2315
1994,10,18,1,4.2856
1994,10,19,1,4.2936
1994,10,20,1,4.2916
1994,10,21,1,4.3182
1994,10,24,1,4.2878
1994,10,25,1,4.3223
1994,10,26,1,4.3113
1994,10,27,1,4.3175
1994,10,28,1,4.3107
1994,10,31,1,4.2717
1994,11,1,1,4.296
1994,11,2,1,4.3153
1994,11,3,1,4.2616
1994,11,4,1,4.2504
1994,11,7,1,4.2626
1994,11,8,1,4.2595
1994,11,9,1,4.2701
1994,11,10,1,4.223
1994,11,11,1,4.217
1994,11,14,1,4.2169
1994,11,15,1,4.1713
1994,11,16,1,4.1548
1994,11,17,1,4.1646
1994,11,18,1,4.158
1994,11,21,1,4.1514
1994,11,22,1,4.1548
1994,11,23,1,4.1578
1994,11,24,1,4.1467
1994,11,25,1,4.148
1994,11,28,1,4.1389
1994,11,29,1,4.132
1994,11,30,1,4.1259
1994,12,1,1,4.1118
1994,12,2,1,4.1114
1994,12,5,1,4.1042
1994,12,6,1,4.12
1994,12,7,1,4.1196
1994,12,8,1,4.1267
1994,12,9,1,4.103
1994,12,12,1,4.1094
1994,12,13,1,4.1151
1994,12,14,1,4.1121
1994,12,15,1,4.1231
1994,12,16,1,4.1197
1994,12,19,1,4.1063
1994,12,20,1,4.1143
1994,12,21,1,4.1204
1994,12,22,1,4.0881
1994,12,23,1,4.1048
1994,12,26,1,4.0876
1994,12,27,1,4.0876
1994,12,28,1,4.0944
1994,12,29,1,4.1582
1994,12,30,1,4.1475
1995,1,2,1,4.1587
1995,1,3,1,4.1385
1995,1,4,1,4.1453
1995,1,5,1,4.1429
1995,1,6,1,4.1616
1995,1,9,1,4.1348
1995,1,10,1,4.1877
1995,1,11,1,4.1864
1995,1,12,1,4.183
1995,1,13,1,4.2033
1995,1,16,1,4.1917
1995,1,17,1,4.2005
1995,1,18,1,4.1888
1995,1,19,1,4.1831
1995,1,20,1,4.2319
1995,1,23,1,4.2408
1995,1,24,1,4.2408
1995,1,25,1,4.2511
1995,1,26,1,4.2372
1995,1,27,1,4.2268
1995,1,30,1,4.2285
1995,1,31,1,4.2553
1995,2,1,1,4.2064
1995,2,2,1,4.221
1995,2,3,1,4.2206
1995,2,6,1,4.1876
1995,2,7,1,4.1924
1995,2,8,1,4.1727
1995,2,9,1,4.1907
1995,2,10,1,4.1931
1995,2,13,1,4.2175
1995,2,14,1,4.216
1995,2,15,1,4.2434
1995,2,16,1,4.2379
1995,2,17,1,4.2905
1995,2,20,1,4.2951
1995,2,21,1,4.3136
1995,2,22,1,4.3301
1995,2,23,1,4.3228
1995,2,24,1,4.3334
1995,2,27,1,4.3346
1995,2,28,1,4.3085
1995,3,1,1,4.3225
1995,3,2,1,4.3302
1995,3,3,1,4.3815
1995,3,6,1,4.4213
1995,3,7,1,4.4443
1995,3,8,1,4.4936
1995,3,9,1,4.4672
1995,3,10,1,4.4358
1995,3,13,1,4.3888
1995,3,14,1,4.4089
1995,3,15,1,4.4052
1995,3,16,1,4.4667
1995,3,17,1,4.4422
1995,3,20,1,4.4284
1995,3,21,1,4.4002
1995,3,22,1,4.3913
1995,3,23,1,4.4112
1995,3,24,1,4.4149
1995,3,27,1,4.3931
1995,3,28,1,4.4291
1995,3,29,1,4.4813
1995,3,30,1,4.4995
1995,3,31,1,4.4383
1995,4,3,1,4.5218
1995,4,4,1,4.5371
1995,4,5,1,4.4999
1995,4,6,1,4.5248
1995,4,7,1,4.5448
1995,4,10,1,4.5413
1995,4,11,1,4.4626
1995,4,12,1,4.4742
1995,4,13,1,4.4745
1995,4,14,1,4.5325
1995,4,17,1,4.5172
1995,4,18,1,4.5704
1995,4,19,1,4.6066
1995,4,20,1,4.5216
1995,4,21,1,4.4798
1995,4,24,1,4.5456
1995,4,25,1,4.5161
1995,4,26,1,4.5361
1995,4,27,1,4.554
1995,4,28,1,4.5356
1995,5,1,1,4.5022
1995,5,2,1,4.5043
1995,5,3,1,4.5271
1995,5,4,1,4.5431
1995,5,5,1,4.5489
1995,5,8,1,4.5438
1995,5,9,1,4.5789
1995,5,10,1,4.5441
1995,5,11,1,4.524
1995,5,12,1,4.3991
1995,5,15,1,4.3546
1995,5,16,1,4.4022
1995,5,17,1,4.378
1995,5,18,1,4.361
1995,5,19,1,4.3356
1995,5,22,1,4.3648
1995,5,23,1,4.368
1995,5,24,1,4.352
1995,5,25,1,4.3746
1995,5,26,1,4.49
1995,5,29,1,4.5293
1995,5,30,1,4.5426
1995,5,31,1,4.5146
1995,6,1,1,4.4644
1995,6,2,1,4.4893
1995,6,5,1,4.4446
1995,6,6,1,4.4868
1995,6,7,1,4.4803
1995,6,8,1,4.4719
1995,6,9,1,4.4835
1995,6,12,1,4.4897
1995,6,13,1,4.5014
1995,6,14,1,4.4544
1995,6,15,1,4.5218
1995,6,16,1,4.4778
1995,6,19,1,4.4863
1995,6,20,1,4.4931
1995,6,21,1,4.5222
1995,6,22,1,4.5202
1995,6,23,1,4.4883
1995,6,26,1,4.5281
1995,6,27,1,4.5127
1995,6,28,1,4.5074
1995,6,29,1,4.4852
1995,6,30,1,4.5372
1995,7,3,1,4.5288
1995,7,4,1,4.5332
1995,7,5,1,4.5312
1995,7,6,1,4.54
1995,7,7,1,4.5383
1995,7,10,1,4.5149
1995,7,11,1,4.5101
1995,7,12,1,4.4763
1995,7,13,1,4.488
1995,7,14,1,4.5258
1995,7,17,1,4.5165
1995,7,18,1,4.5111
1995,7,19,1,4.5267
1995,7,20,1,4.5648
1995,7,21,1,4.5451
1995,7,24,1,4.5319
1995,7,25,1,4.5335
1995,7,26,1,4.521
1995,7,27,1,4.5472
1995,7,28,1,4.5621
1995,7,31,1,4.5649
1995,8,1,1,4.5526
1995,8,2,1,4.5778
1995,8,3,1,4.5225
1995,8,4,1,4.5398
1995,8,7,1,4.5272
1995,8,8,1,4.4871
1995,8,9,1,4.4919
1995,8,10,1,4.4956
1995,8,11,1,4.4613
1995,8,14,1,4.4066
1995,8,15,1,4.4181
1995,8,16,1,4.3199
1995,8,17,1,4.3164
1995,8,18,1,4.3224
1995,8,21,1,4.321
1995,8,22,1,4.3051
1995,8,23,1,4.2888
1995,8,24,1,4.3003
1995,8,25,1,4.3069
1995,8,28,1,4.3093
1995,8,29,1,4.3392
1995,8,30,1,4.3015
1995,8,31,1,4.3127
1995,9,1,1,4.3358
1995,9,4,1,4.3389
1995,9,5,1,4.3347
1995,9,6,1,4.3392
1995,9,7,1,4.3003
1995,9,8,1,4.2917
1995,9,11,1,4.3206
1995,9,12,1,4.3044
1995,9,13,1,4.3043
1995,9,14,1,4.2649
1995,9,15,1,4.28
1995,9,18,1,4.2717
1995,9,19,1,4.2908
1995,9,20,1,4.2798
1995,9,21,1,4.3316
1995,9,22,1,4.4137
1995,9,25,1,4.4131
1995,9,26,1,4.3893
1995,9,27,1,4.3906
1995,9,28,1,4.4205
1995,9,29,1,4.4286
1995,10,2,1,4.4007
1995,10,3,1,4.3998
1995,10,4,1,4.3643
1995,10,5,1,4.3852
1995,10,6,1,4.3897
1995,10,9,1,4.3766
1995,10,10,1,4.3952
1995,10,11,1,4.3867
1995,10,12,1,4.3771
1995,10,13,1,4.4005
1995,10,16,1,4.3942
1995,10,17,1,4.3903
1995,10,18,1,4.402
1995,10,19,1,4.3844
1995,10,20,1,4.4173
1995,10,23,1,4.4319
1995,10,24,1,4.4676
1995,10,25,1,4.4443
1995,10,26,1,4.4441
1995,10,27,1,4.4602
1995,10,30,1,4.419
1995,10,31,1,4.434
1995,11,1,1,4.4261
1995,11,2,1,4.3983
1995,11,3,1,4.3871
1995,11,6,1,4.3867
1995,11,7,1,4.4041
1995,11,8,1,4.3966
1995,11,9,1,4.3966
1995,11,10,1,4.4277
1995,11,13,1,4.3848
1995,11,14,1,4.385
1995,11,15,1,4.4153
1995,11,16,1,4.4289
1995,11,17,1,4.4239
1995,11,20,1,4.41
1995,11,21,1,4.4207
1995,11,22,1,4.4214
1995,11,23,1,4.4249
1995,11,24,1,4.4144
1995,11,27,1,4.4024
1995,11,28,1,4.3766
1995,11,29,1,4.3901
1995,11,30,1,4.366
1995,12,1,1,4.3374
1995,12,4,1,4.3354
1995,12,5,1,4.3428
1995,12,6,1,4.3707
1995,12,7,1,4.3303
1995,12,8,1,4.3401
1995,12,11,1,4.334
1995,12,12,1,4.3206
1995,12,13,1,4.3021
1995,12,14,1,4.287
1995,12,15,1,4.3295
1995,12,18,1,4.3294
1995,12,19,1,4.3555
1995,12,20,1,4.3138
1995,12,21,1,4.3391
1995,12,22,1,4.3371
1995,12,25,1,4.3277
1995,12,26,1,4.3291
1995,12,27,1,4.3469
1995,12,28,1,4.3442
1995,12,29,1,4.3356
1996,1,2,1,4.327
1996,1,3,1,4.3448
1996,1,4,1,4.3294
1996,1,5,1,4.3445
1996,1,8,1,4.3469
1996,1,9,1,4.3588
1996,1,10,1,4.3689
1996,1,11,1,4.3853
1996,1,12,1,4.3734
1996,1,15,1,4.3503
1996,1,16,1,4.3431
1996,1,17,1,4.2793
1996,1,18,1,4.2641
1996,1,19,1,4.2628
1996,1,22,1,4.2373
1996,1,23,1,4.2377
1996,1,24,1,4.2234
1996,1,25,1,4.2115
1996,1,26,1,4.181
1996,1,29,1,4.1657
1996,1,30,1,4.1897
1996,1,31,1,4.1796
1996,2,1,1,4.1908
1996,2,2,1,4.1907
1996,2,5,1,4.218
1996,2,6,1,4.2452
1996,2,7,1,4.2401
1996,2,8,1,4.2237
1996,2,9,1,4.2237
1996,2,12,1,4.2271
1996,2,13,1,4.2286
1996,2,14,1,4.2371
1996,2,15,1,4.2488
1996,2,16,1,4.2421
1996,2,19,1,4.2578
1996,2,20,1,4.3006
1996,2,21,1,4.299
1996,2,22,1,4.2949
1996,2,23,1,4.2951
1996,2,26,1,4.3066
1996,2,27,1,4.2914
1996,2,28,1,4.3145
1996,2,29,1,4.2745
1996,3,1,1,4.2626
1996,3,4,1,4.2544
1996,3,5,1,4.259
1996,3,6,1,4.276
1996,3,7,1,4.2564
1996,3,8,1,4.2571
1996,3,11,1,4.2402
1996,3,12,1,4.2349
1996,3,13,1,4.256
1996,3,14,1,4.2592
1996,3,15,1,4.2627
1996,3,18,1,4.263
1996,3,19,1,4.249
1996,3,20,1,4.2658
1996,3,21,1,4.2616
1996,3,22,1,4.2555
1996,3,25,1,4.2649
1996,3,26,1,4.2609
1996,3,27,1,4.2595
1996,3,28,1,4.2429
1996,3,29,1,4.2759
1996,4,1,1,4.2592
1996,4,2,1,4.2419
1996,4,3,1,4.2733
1996,4,4,1,4.2592
1996,4,5,1,4.2677
1996,4,8,1,4.2541
1996,4,9,1,4.2604
1996,4,10,1,4.2373
1996,4,11,1,4.2322
1996,4,12,1,4.2245
1996,4,15,1,4.2146
1996,4,16,1,4.2194
1996,4,17,1,4.2082
1996,4,18,1,4.2235
1996,4,19,1,4.2303
1996,4,22,1,4.1923
1996,4,23,1,4.2109
1996,4,24,1,4.2012
1996,4,25,1,4.2014
1996,4,26,1,4.1728
1996,4,29,1,4.1854
1996,4,30,1,4.1752
1996,5,1,1,4.1634
1996,5,2,1,4.1511
1996,5,3,1,4.173
1996,5,6,1,4.1876
1996,5,7,1,4.1876
1996,5,8,1,4.1739
1996,5,9,1,4.205
1996,5,10,1,4.1906
1996,5,13,1,4.1759
1996,5,14,1,4.1675
1996,5,15,1,4.1757
1996,5,16,1,4.165
1996,5,17,1,4.1781
1996,5,20,1,4.1733
1996,5,21,1,4.1661
1996,5,22,1,4.1484
1996,5,23,1,4.1534
1996,5,24,1,4.164
1996,5,27,1,4.1623
1996,5,28,1,4.165
1996,5,29,1,4.1575
1996,5,30,1,4.1801
1996,5,31,1,4.1723
1996,6,3,1,4.2032
1996,6,4,1,4.2083
1996,6,5,1,4.1954
1996,6,6,1,4.2021
1996,6,7,1,4.1927
1996,6,10,1,4.1743
1996,6,11,1,4.1838
1996,6,12,1,4.1844
1996,6,13,1,4.1919
1996,6,14,1,4.2014
1996,6,17,1,4.2187
1996,6,18,1,4.2156
1996,6,19,1,4.2344
1996,6,20,1,4.2164
1996,6,21,1,4.2057
1996,6,24,1,4.2023
1996,6,25,1,4.2075
1996,6,26,1,4.2094
1996,6,27,1,4.2162
1996,6,28,1,4.2277
1996,7,1,1,4.2185
1996,7,2,1,4.2232
1996,7,3,1,4.2205
1996,7,4,1,4.2293
1996,7,5,1,4.2265
1996,7,8,1,4.2211
1996,7,9,1,4.2128
1996,7,10,1,4.211
1996,7,11,1,4.2081
1996,7,12,1,4.2267
1996,7,15,1,4.2196
1996,7,16,1,4.228
1996,7,17,1,4.3176
1996,7,18,1,4.2969
1996,7,19,1,4.2895
1996,7,22,1,4.2792
1996,7,23,1,4.3121
1996,7,24,1,4.288
1996,7,25,1,4.2848
1996,7,26,1,4.3159
1996,7,29,1,4.3081
1996,7,30,1,4.3016
1996,7,31,1,4.3174
1996,8,1,1,4.3325
1996,8,2,1,4.3162
1996,8,5,1,4.3124
1996,8,6,1,4.3072
1996,8,7,1,4.2938
1996,8,8,1,4.2919
1996,8,9,1,4.3001
1996,8,12,1,4.311
1996,8,13,1,4.3099
1996,8,14,1,4.3061
1996,8,15,1,4.2856
1996,8,16,1,4.2939
1996,8,19,1,4.2765
1996,8,20,1,4.2867
1996,8,21,1,4.288
1996,8,22,1,4.2989
1996,8,23,1,4.2836
1996,8,26,1,4.3169
1996,8,27,1,4.3225
1996,8,28,1,4.3135
1996,8,29,1,4.3299
1996,8,30,1,4.3231
1996,9,2,1,4.3177
1996,9,3,1,4.3031
1996,9,4,1,4.3151
1996,9,5,1,4.3238
1996,9,6,1,4.3052
1996,9,9,1,4.2898
1996,9,10,1,4.2749
1996,9,11,1,4.2636
1996,9,12,1,4.2551
1996,9,13,1,4.2465
1996,9,16,1,4.2474
1996,9,17,1,4.2554
1996,9,18,1,4.2461
1996,9,19,1,4.2624
1996,9,20,1,4.2471
1996,9,23,1,4.2464
1996,9,24,1,4.2712
1996,9,25,1,4.297
1996,9,26,1,4.2756
1996,9,27,1,4.2563
1996,9,30,1,4.2421
1996,10,1,1,4.2461
1996,10,2,1,4.2373
1996,10,3,1,4.223
1996,10,4,1,4.231
1996,10,7,1,4.2293
1996,10,8,1,4.2456
1996,10,9,1,4.2416
1996,10,10,1,4.2512
1996,10,11,1,4.2505
1996,10,14,1,4.2464
1996,10,15,1,4.2556
1996,10,16,1,4.2298
1996,10,17,1,4.2298
1996,10,18,1,4.2206
1996,10,21,1,4.2335
1996,10,22,1,4.2454
1996,10,23,1,4.2685
1996,10,24,1,4.2698
1996,10,25,1,4.2824
1996,10,28,1,4.2652
1996,10,29,1,4.2804
1996,10,30,1,4.3041
1996,10,31,1,4.3045
1996,11,1,1,4.2902
1996,11,4,1,4.2946
1996,11,5,1,4.3126
1996,11,6,1,4.2888
1996,11,7,1,4.3211
1996,11,8,1,4.2991
1996,11,11,1,4.3159
1996,11,12,1,4.3489
1996,11,13,1,4.3051
1996,11,14,1,4.3191
1996,11,15,1,4.3167
1996,11,18,1,4.3195
1996,11,19,1,4.3409
1996,11,20,1,4.3233
1996,11,21,1,4.3571
1996,11,22,1,4.3545
1996,11,25,1,4.3271
1996,11,26,1,4.2986
1996,11,27,1,4.2857
1996,11,28,1,4.2807
1996,11,29,1,4.2663
1996,12,2,1,4.2583
1996,12,3,1,4.2406
1996,12,4,1,4.2047
1996,12,5,1,4.2081
1996,12,6,1,4.2104
1996,12,9,1,4.2164
1996,12,10,1,4.2098
1996,12,11,1,4.2216
1996,12,12,1,4.2498
1996,12,13,1,4.2369
1996,12,16,1,4.2204
1996,12,17,1,4.242
1996,12,18,1,4.2199
1996,12,19,1,4.2084
1996,12,20,1,4.1908
1996,12,23,1,4.2091
1996,12,24,1,4.2123
1996,12,25,1,4.2068
1996,12,26,1,4.2074
1996,12,27,1,4.2067
1996,12,30,1,4.2118
1996,12,31,1,4.2094
1997,1,2,1,4.2543
1997,1,3,1,4.2454
1997,1,6,1,4.1752
1997,1,7,1,4.2069
1997,1,8,1,4.1957
1997,1,9,1,4.1736
1997,1,10,1,4.1849
1997,1,13,1,4.1634
1997,1,14,1,4.1597
1997,1,15,1,4.1419
1997,1,16,1,4.1572
1997,1,17,1,4.1402
1997,1,20,1,4.0943
1997,1,21,1,4.0712
1997,1,22,1,4.0614
1997,1,23,1,4.0249
1997,1,24,1,4.0281
1997,1,27,1,4.0247
1997,1,28,1,3.9918
1997,1,29,1,3.984
1997,1,30,1,3.9993
1997,1,31,1,4.0145
1997,2,3,1,3.9894
1997,2,4,1,4.0037
1997,2,5,1,3.9945
1997,2,6,1,3.9994
1997,2,7,1,3.9843
1997,2,10,1,4.0026
1997,2,11,1,3.9761
1997,2,12,1,3.934
1997,2,13,1,3.9279
1997,2,14,1,3.9103
1997,2,17,1,3.8872
1997,2,18,1,3.877
1997,2,19,1,3.8889
1997,2,20,1,3.8724
1997,2,21,1,3.8922
1997,2,24,1,3.9025
1997,2,25,1,3.9301
1997,2,26,1,3.9291
1997,2,27,1,3.8945
1997,2,28,1,3.8917
1997,3,3,1,3.8787
1997,3,4,1,3.8724
1997,3,5,1,3.8386
1997,3,6,1,3.8505
1997,3,7,1,3.8363
1997,3,10,1,3.8441
1997,3,11,1,3.8651
1997,3,12,1,3.8572
1997,3,13,1,3.8741
1997,3,14,1,3.8549
1997,3,17,1,3.8747
1997,3,18,1,3.8735
1997,3,19,1,3.9045
1997,3,20,1,3.8859
1997,3,21,1,3.8866
1997,3,24,1,3.8933
1997,3,25,1,3.8923
1997,3,26,1,3.896
1997,3,27,1,3.897
1997,3,28,1,3.9346
1997,3,31,1,3.9257
1997,4,1,1,3.9397
1997,4,2,1,3.9516
1997,4,3,1,3.9381
1997,4,4,1,3.9489
1997,4,7,1,3.9126
1997,4,8,1,3.8708
1997,4,9,1,3.8684
1997,4,10,1,3.8402
1997,4,11,1,3.8474
1997,4,14,1,3.8504
1997,4,15,1,3.8233
1997,4,16,1,3.8341
1997,4,17,1,3.8296
1997,4,18,1,3.839
1997,4,21,1,3.8521
1997,4,22,1,3.8802
1997,4,23,1,3.8487
1997,4,24,1,3.8555
1997,4,25,1,3.8436
1997,4,28,1,3.8199
1997,4,29,1,3.8175
1997,4,30,1,3.8318
1997,5,1,1,3.8213
1997,5,2,1,3.8331
1997,5,5,1,3.825
1997,5,6,1,3.8226
1997,5,7,1,3.8382
1997,5,8,1,3.8345
