,Unnamed: 0,year,month,day,XAU_Price
1633,158,2023,9,11,59388.41
1634,157,2023,9,12,59399.07
1635,156,2023,9,13,59130.86
1636,155,2023,9,14,58967.57
1637,154,2023,9,15,59147.07
1638,153,2023,9,18,59544.21
1639,152,2023,9,19,59760.48
1640,151,2023,9,20,59670.02
1641,150,2023,9,21,59647.06
1642,149,2023,9,22,59329.14
1643,148,2023,9,25,59557.3
1644,147,2023,9,26,59249.08
1645,146,2023,9,27,58778.86
1646,145,2023,9,28,57938.75
1647,144,2023,9,29,57623.46
1648,143,2023,10,2,57107.23
1649,142,2023,10,3,56527.25
1650,141,2023,10,4,56377.37
1651,140,2023,10,5,56098.99
1652,139,2023,10,6,56065.56
1653,138,2023,10,9,56631.69
1654,137,2023,10,10,57516.55
1655,136,2023,10,11,57484.86
1656,135,2023,10,12,57949.37
1657,134,2023,10,13,57699.23
1658,133,2023,10,16,59744.1
1659,132,2023,10,17,59365.43
1660,131,2023,10,18,59420.59
1661,130,2023,10,19,60238.07
1662,129,2023,10,20,61011.44
1663,128,2023,10,23,61225.9
1664,127,2023,10,24,60922.0
1665,126,2023,10,25,60952.68
1666,125,2023,10,26,61176.38
1667,124,2023,10,27,61329.14
1668,123,2023,10,30,61948.2
1669,122,2023,10,31,61676.98
1670,121,2023,11,1,61354.2
1671,120,2023,11,2,61274.21
1672,119,2023,11,3,61383.95
1673,118,2023,11,6,61561.95
1674,117,2023,11,7,61114.38
1675,116,2023,11,8,60653.26
1676,115,2023,11,9,60260.12
1677,114,2023,11,10,60539.55
1678,113,2023,11,13,59854.87
1679,112,2023,11,14,60148.83
1680,111,2023,11,15,60718.41
1681,110,2023,11,16,60597.23
1682,109,2023,11,17,61288.51
1683,108,2023,11,20,61194.08
1684,107,2023,11,21,61185.49
1685,106,2023,11,22,61752.82
1686,105,2023,11,23,61475.92
1687,104,2023,11,24,61616.62
1688,103,2023,11,27,61885.77
1689,102,2023,11,28,62243.27
1690,101,2023,11,29,63114.95
1691,100,2023,11,30,63269.59
1692,99,2023,12,1,62928.75
1693,98,2023,12,4,64001.65
1694,97,2023,12,5,62762.02
1695,96,2023,12,6,62193.73
1696,95,2023,12,7,62688.2
1697,94,2023,12,8,62700.7
1698,93,2023,12,11,61911.27
1699,92,2023,12,12,61290.14
1700,91,2023,12,13,61217.13
1701,90,2023,12,14,62656.41
1702,89,2023,12,15,62930.7
1703,88,2023,12,18,62491.66
1704,87,2023,12,19,62622.77
1705,86,2023,12,20,63096.52
1706,85,2023,12,21,62803.85
1707,84,2023,12,22,63219.41
1708,83,2023,12,25,63446.82
1709,82,2023,12,26,63624.59
1710,81,2023,12,27,63901.41
1711,80,2023,12,28,64018.79
1712,79,2023,12,29,63878.0
1713,78,2024,1,1,63743.77
1714,77,2024,1,2,63743.77
1715,76,2024,1,3,63673.22
1716,75,2024,1,4,63130.61
1717,74,2024,1,5,62929.23
1718,73,2024,1,8,62957.88
1719,72,2024,1,9,62681.64
1720,71,2024,1,10,62732.92
1721,70,2024,1,11,62549.66
1722,69,2024,1,12,62719.3
1723,68,2024,1,15,63286.18
1724,67,2024,1,16,63578.92
1725,66,2024,1,17,62677.73
1726,65,2024,1,18,62022.86
1727,64,2024,1,19,62514.75
1728,63,2024,1,22,62723.81
1729,62,2024,1,23,62470.59
1730,61,2024,1,24,62684.91
1731,60,2024,1,25,62238.0
1732,59,2024,1,26,62445.1
1733,58,2024,1,29,62470.0
1734,57,2024,1,30,62810.06
1735,56,2024,1,31,63023.23
1736,55,2024,2,1,63045.6
1737,54,2024,2,2,63523.05
1738,53,2024,2,5,63033.13
1739,52,2024,2,6,62572.71
1740,51,2024,2,7,62915.51
1741,50,2024,2,8,62885.43
1742,49,2024,2,9,62861.79
1743,48,2024,2,12,62557.84
1744,47,2024,2,13,62421.11
1745,46,2024,2,14,61646.94
1746,45,2024,2,15,61543.75
1747,44,2024,2,16,61951.01
1748,43,2024,2,19,62206.5
1749,42,2024,2,20,62356.11
1750,41,2024,2,21,62630.46
1751,40,2024,2,22,62605.73
1752,39,2024,2,23,62556.09
1753,38,2024,2,26,62967.52
1754,37,2024,2,27,62835.13
1755,36,2024,2,28,62737.46
1756,35,2024,2,29,62946.04
1757,34,2024,3,1,63164.02
1758,33,2024,3,4,64426.22
1759,32,2024,3,5,65334.86
1760,31,2024,3,6,65765.92
1761,30,2024,3,7,106451.01
1762,29,2024,3,8,106599.23
1763,28,2024,3,11,107041.1
1764,27,2024,3,12,107065.05
1765,26,2024,3,13,105328.96
1766,25,2024,3,14,105350.18
1767,24,2024,3,15,103373.54
1768,23,2024,3,18,101849.26
1769,22,2024,3,19,101765.58
1770,21,2024,3,20,101512.34
1771,20,2024,3,21,102533.85
1772,19,2024,3,22,101756.42
1773,18,2024,3,25,100904.45
1774,17,2024,3,26,102952.66
1775,16,2024,3,27,104194.83
1776,15,2024,3,28,103702.27
1777,14,2024,4,1,105837.42
1778,13,2024,4,2,106163.67
1779,12,2024,4,3,107532.05
1780,11,2024,4,4,108883.95
1781,10,2024,4,5,108456.38
1782,9,2024,4,8,110410.91
1783,8,2024,4,9,111219.28
1784,7,2024,4,10,111882.44
1785,6,2024,4,11,110951.17
1786,5,2024,4,12,112780.77
1787,4,2024,4,15,111520.89
1788,3,2024,4,16,114982.59
1789,2,2024,4,17,115568.08
1790,1,2024,4,18,114847.77
1791,0,2024,4,19,115015.51
